Stock,yr,bbmsy,ffmsy,bbmsy.effEdepP,ffmsy.effEdepP
Dissostichus eleginoides484,2005,0.0544416271909263,0.0538234049547577,0.0544416271909263,0.0538234049547577
Dissostichus eleginoides484,2006,0.284093680408662,0.00703862328063107,0.284093680408662,0.00703862328063107
Dissostichus eleginoides484,2007,0.487928730106343,0.0120707310559454,0.487928730106343,0.0120707310559454
Dissostichus eleginoides484,2008,0.54963609295218,0.0193611400257674,0.54963609295218,0.0193611400257674
Dissostichus eleginoides484,2009,0.457163127625209,0.0177372816148643,0.457163127625209,0.0177372816148643
Dissostichus eleginoides484,2010,0.453705291426525,0.0138056469663228,0.453705291426525,0.0138056469663228
Dissostichus eleginoides484,2011,0.471856288476005,0.0089277300680161,0.471856288476005,0.0089277300680161
Dissostichus eleginoides484,2012,0.501151963465249,0.0120514156591677,0.501151963465249,0.0120514156591677
Dissostichus eleginoides484,2013,0.507895364333136,0.0150341467385749,0.507895364333136,0.0150341467385749
Dissostichus eleginoides484,2014,0.610793454069157,0.00782396587429808,0.610793454069157,0.00782396587429808
Dissostichus eleginoides484,2015,0.500767152013297,0.00907525672416985,0.500767152013297,0.00907525672416985
Dissostichus eleginoides484,2016,0.454253730383672,0.0099819915109583,0.454253730383672,0.0099819915109583
Dissostichus eleginoides484,2017,0.382691333520468,0.00795431338947799,0.382691333520468,0.00795431338947799
Dissostichus eleginoides484,2018,0.323162364011066,0.00563773134083968,0.323162364011066,0.00563773134083968
Dissostichus eleginoides484,2019,0.218822302689497,0.0086616851176263,0.218822302689497,0.0086616851176263
Dissostichus eleginoides484,2020,0.0929792919221171,0.0218464749590152,0.0929792919221171,0.0218464749590152
